unique_id,random,condition,county,age2014,attendees2014,sd2014,prop_fem_attend2014,prop_sd_fem2014,receiveletter,content_recruit,content_para,recruit_num,para_read,women_more,women_ideas,women_menbetter,women_toofar,gender,yearborn,religion,race,income,age,agecat,chair_survey,distance,distance_100,age2012,attendees2012,sd2012,prop_fem_attend2012,prop_sd_fem2012,pcfemale_2014,letter,Total_Running,Total_Female_Running,Total_Gave_Speach_Female,observed
80290,6239,Supply,Utah,56.6666679382324,27,4,0.333333343267441,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0.300000011920929,60.1235961914062,113,4,0.537037014961243,0.5,0,1,6,2,0,1
80337,420,Supply+Demand,Utah,59.0566024780273,53,4,0.452830195426941,0.5,1,2,1,1,1,3,4,2,3,1,42,3,5,5,62,5,1,29,0.28999999165535,63.6404495239258,106,2,0.564356446266174,0,0,1,NA,NA,NA,0
80363,1031,Demand,Utah,56.9599990844727,30,2,0.461538463830948,0,1,1,4,1,NA,3,3,2,4,1,33,3,5,5,53,4,1,28,0.280000001192093,59.5714302062988,72,3,0.573529422283173,0.333333343267441,0,1,5,1,1,1
80448,869,Supply+Demand,Utah,36,2,1,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0.300000011920929,33,6,1,0.666666686534882,1,0,1,1,1,0,1
80509,1956,Demand,Utah,49.1176452636719,37,2,0.433333337306976,0,1,3,1,NA,1,3,4,2,4,1,40,3,5,4,60,5,1,28,0.280000001192093,51.2926826477051,71,2,0.530303001403809,0.5,0,1,NA,NA,NA,0
80566,8731,Demand,Utah,51.7580642700195,66,2,0.535714268684387,0.5,1,1,3,2,NA,5,4,2,4,2,39,3,5,8,59,5,1,28,0.280000001192093,52.0588226318359,84,3,0.519480526447296,0.333333343267441,1,1,NA,NA,NA,0
80584,5189,Demand,Utah,53.3030319213867,34,3,0.53125,0,2,4,4,NA,NA,3,3,1,1,1,33,3,5,7,53,4,1,27,0.270000010728836,53.6860466003418,102,2,0.560000002384186,0,0,1,6,2,2,1
80634,6486,Supply,Utah,55.8076934814453,27,3,0.519999980926514,0.333333343267441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,0.310000002384186,57.8255805969238,105,3,0.428571432828903,0,0,1,NA,NA,NA,0
80681,7161,Supply+Demand,Utah,51.8823547363281,52,3,0.379999995231628,0.666666686534882,1,1,1,4,1,4,3,1,1,1,43,3,5,6,63,5,1,26,0.259999990463257,51.9868431091309,77,3,0.465753436088562,0.333333343267441,0,1,NA,NA,NA,0
80699,5478,Demand,Utah,55.0666656494141,31,1,0.479999989271164,0,1,2,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,25,0.25,48.5,4,2,0.25,0,0,1,NA,NA,NA,0
80773,1395,Supply,Utah,47.365852355957,41,3,0.512820541858673,0.333333343267441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0.25,45.5178565979004,56,3,0.41818180680275,0,0,1,5,0,0,1
80804,8816,Control,Utah,60.3220329284668,59,2,0.481481492519379,0.5,1,4,4,NA,NA,2,4,1,4,2,51,3,5,8,71,6,1,27,0.270000010728836,61.8600006103516,52,3,0.571428596973419,0.333333343267441,1,1,2,0,0,1
80843,8082,Supply,Utah,37.9000015258789,22,3,0.529411792755127,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,0.280000001192093,49.5999984741211,12,2,0.416666656732559,0.5,0,1,NA,NA,NA,0
80870,1309,Demand,Utah,40.5999984741211,7,0,0.400000005960464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
80889,4447,Demand,Utah,62.533332824707,61,4,0.436363637447357,0.25,1,2,1,3,1,5,5,3,2,1,28,3,5,NA,48,4,1,28,0.280000001192093,63.7131156921387,188,4,0.488235294818878,0.5,0,1,NA,NA,NA,0
80938,7868,Demand,Utah,51.673469543457,48,2,0.558139562606812,0.5,1,2,1,1,1,5,5,1,4,2,42,3,5,6,62,5,1,28,0.280000001192093,56.3396224975586,55,2,0.480769217014313,0.5,1,1,NA,NA,NA,0
81013,5123,Supply,Utah,57.8800010681152,26,3,0.400000005960464,0.333333343267441,4,NA,NA,NA,NA,2,4,1,2,1,33,3,5,5,53,4,1,29,0.28999999165535,58.3333320617676,9,4,0.333333343267441,0.25,0,1,NA,NA,NA,0
81021,1347,Supply,Utah,58.90625,32,2,0.533333361148834,0.5,1,2,2,4,1,4,4,1,2,1,48,3,5,6,68,6,1,29,0.28999999165535,59.439998626709,69,2,0.476923078298569,0.5,0,1,NA,NA,NA,0
81032,4274,Supply+Demand,Utah,54.3582077026367,74,5,0.5,0.75,1,4,1,NA,2,3,3,1,1,1,47,3,5,6,67,6,1,30,0.300000011920929,49,7,3,0.571428596973419,0.333333343267441,0,1,NA,NA,NA,0
81078,7784,Supply,Utah,63.5,16,2,0.5,0,3,NA,NA,NA,NA,4,4,2,2,1,47,3,5,8,67,6,1,27,0.270000010728836,61.5555572509766,18,2,0.625,0,0,1,1,0,0,1
81182,8343,Supply,Utah,57.4915237426758,61,3,0.3584905564785,0,3,NA,NA,NA,NA,3,4,3,3,1,29,3,5,5,49,4,1,29,0.28999999165535,59.7894744873047,107,3,0.439999997615814,0,0,1,NA,NA,NA,0
81256,4719,Demand,Utah,53.235294342041,18,2,0.411764711141586,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0.270000010728836,57.3518524169922,62,3,0.540983617305756,0.333333343267441,0,1,NA,NA,NA,0
81294,7450,Supply,Utah,54.4482765197754,33,3,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.4782600402832,144,0,0.476190477609634,NA,NA,0,NA,NA,NA,0
81304,5909,Supply,Utah,55.4583320617676,35,4,0.519999980926514,0.75,1,3,3,NA,NA,5,5,1,4,2,50,3,5,4,70,6,1,50,0.5,49.8378372192383,117,1,0.5,0,1,1,NA,NA,NA,0
81343,8250,Demand,Utah,NA,20,2,0.333333343267441,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,0.449999988079071,70,64,2,0.540983617305756,0,0,1,NA,NA,NA,0
81358,9399,Supply,Utah,NA,51,2,0.333333343267441,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,0.490000009536743,57.1851844787598,70,1,0.484848499298096,0,0,1,NA,NA,NA,0
81389,9432,Supply+Demand,Utah,NA,13,2,0.666666686534882,0.5,1,1,1,3,1,5,5,1,1,1,44,3,5,5,64,5,1,49,0.490000009536743,56.2592582702637,50,0,0.5,NA,0,1,NA,NA,NA,0
81391,8532,Control,Utah,NA,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0.5,56.7411766052246,103,0,0.536082446575165,NA,1,1,NA,NA,NA,0
81423,8623,Supply+Demand,Utah,50.2105255126953,25,4,0.4375,0.333333343267441,1,1,1,3,2,NA,3,3,5,2,46,3,5,4,66,6,1,48,0.479999989271164,49.1782188415527,134,0,0.511627912521362,NA,1,1,NA,NA,NA,0
81447,1797,Control,Utah,48.1333351135254,17,2,0.333333343267441,0,1,2,3,2,NA,3,5,3,4,1,23,3,5,4,43,3,1,47,0.469999998807907,58.96875,83,0,0.456790119409561,NA,0,1,NA,NA,NA,0
27099,2243,Demand,Garfield,50.9701499938965,67,1,0.428571432828903,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,2.32999992370605,54.2999992370605,75,1,0.450704216957092,0,0,1,NA,NA,NA,0
27109,3438,Control,Garfield,54.8085098266602,48,1,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,2.32999992370605,58.7454528808594,57,1,0.456140339374542,1,1,1,NA,NA,NA,0
14263,9952,Supply+Demand,Cache,56,66,2,0.466666668653488,0,1,1,1,3,2,2,4,2,1,2,40,7,7,5,60,5,1,96,0.959999978542328,55.0833320617676,124,4,0.487394958734512,0,1,1,NA,NA,NA,0
29327,9755,Supply+Demand,Iron,63,26,1,0.652173936367035,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,2.21000003814697,65.1351318359375,40,2,0.666666686534882,1,1,1,NA,NA,NA,0
11730,4581,Supply+Demand,Box Elder,57.6363639831543,11,0,0.333333343267441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,1.5900000333786,50.625,16,0,0.533333361148834,NA,0,1,NA,NA,NA,0
29370,2355,Supply+Demand,Iron,58.625,36,3,0.40625,0.333333343267441,3,NA,NA,NA,NA,5,5,1,3,2,42,3,5,4,62,5,1,221,2.21000003814697,58.6867485046387,92,2,0.488372087478638,1,1,1,NA,NA,NA,0
29410,2452,Demand,Iron,60,39,2,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,2.21000003814697,62.7560958862305,86,2,0.506172835826874,0,0,1,NA,NA,NA,0
29452,4862,Supply+Demand,Iron,58.4000015258789,15,1,0.428571432828903,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,2.24000000953674,57,20,1,0.333333343267441,1,0,1,NA,NA,NA,0
71578,6272,Supply+Demand,Summit,47.4000015258789,10,2,0.555555582046509,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0.330000013113022,56,32,2,0.333333343267441,0.5,0,1,NA,NA,NA,0
44756,8688,Demand,Salt Lake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
70338,235,Supply+Demand,Summit,61.2142868041992,17,2,0.615384638309479,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,0.699999988079071,57.2702713012695,42,0,0.487179487943649,NA,0,1,NA,NA,NA,0
11748,3142,Demand,Box Elder,58.0196075439453,51,2,0.488372087478638,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,0.699999988079071,57.8888893127441,86,2,0.518987357616425,0.5,0,1,NA,NA,NA,0
11833,8321,Control,Box Elder,59.9473686218262,42,0,0.405405402183533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,0.670000016689301,60.7820510864258,79,2,0.430379748344421,0,0,0,NA,NA,NA,0
11879,5159,Control,Box Elder,49.2799987792969,27,4,0.238095238804817,0.333333343267441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,0.680000007152557,47.4000015258789,10,4,0.222222223877907,0.333333343267441,0,1,NA,NA,NA,0
11898,3147,Control,Box Elder,53.875,34,2,0.379310339689255,0,1,3,2,NA,1,4,4,3,5,1,38,3,5,4,58,5,1,67,0.670000016689301,49.5666656494141,73,3,0.463768124580383,0,0,1,NA,NA,NA,0
81468,1125,Demand,Utah,53.6744194030762,43,5,0.410256415605545,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0.239999994635582,55.0337066650391,126,0,0.516666650772095,NA,0,1,NA,NA,NA,0
81614,7031,Supply,Utah,65.1999969482422,5,0,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.7142868041992,7,0,0.333333343267441,NA,NA,0,NA,NA,NA,0
81633,8104,Demand,Utah,46.2413787841797,31,3,0.222222223877907,0,1,1,2,4,2,3,5,1,4,1,26,3,5,6,46,4,1,24,0.239999994635582,45.4827575683594,38,0,0.472222208976746,NA,0,1,NA,NA,NA,0
81646,9740,Control,Utah,50,51,4,0.391304343938828,0,1,3,3,NA,NA,2,4,2,3,2,30,3,5,4,50,4,1,24,0.239999994635582,58.7580642700195,75,0,0.442857146263123,NA,1,1,5,0,0,1
81701,4372,Control,Utah,53.3859634399414,67,3,0.46428570151329,0,3,NA,NA,NA,NA,5,4,2,3,1,41,3,5,8,61,5,1,26,0.259999990463257,53.9117660522461,139,0,0.457364350557327,NA,0,1,12,3,2,1
81738,173,Control,Utah,40.875,10,2,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0.230000004172325,32,3,0,0,NA,1,1,NA,NA,NA,0
81740,7505,Supply+Demand,Utah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1,0,1,NA,NA,0,NA,NA,NA,0
81842,6772,Supply+Demand,Utah,45.5116271972656,48,5,0.474999994039536,0,3,NA,NA,NA,NA,1,3,2,3,1,45,3,5,4,65,6,1,25,0.25,61.5714302062988,84,0,0.506172835826874,NA,0,1,8,1,1,1
82094,1331,Demand,Utah,53.2096786499023,63,4,0.466666668653488,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,26,0.259999990463257,52.637035369873,147,0,0.549295783042908,NA,0,1,NA,NA,NA,0
82115,4176,Control,Utah,52.4339637756348,56,4,0.400000005960464,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.0340919494629,103,0,0.547368407249451,NA,NA,0,NA,NA,NA,0
82136,8787,Supply+Demand,Utah,48.6029396057129,71,5,0.515625,0.200000002980232,2,1,1,3,NA,NA,NA,NA,NA,1,NA,7,7,NA,NA,NA,1,25,0.25,49.2717399597168,136,0,0.503816783428192,NA,0,1,NA,NA,NA,0
82191,163,Supply+Demand,Utah,48.34375,36,4,0.387096762657166,0.666666686534882,1,3,3,NA,NA,4,4,2,2,1,NA,3,5,4,NA,NA,1,23,0.230000004172325,57.6388893127441,72,0,0.47826087474823,NA,0,1,5,5,5,1
82266,7501,Supply+Demand,Utah,47.625,52,4,0.409090906381607,0.333333343267441,1,2,2,3,1,3,3,2,4,1,23,3,5,7,43,3,1,24,0.239999994635582,48.7037048339844,129,0,0.519999980926514,NA,0,1,NA,NA,NA,0
82284,3122,Supply,Utah,55,56,4,0.489795923233032,0.5,3,NA,NA,NA,NA,2,4,2,3,1,25,3,5,6,45,4,1,24,0.239999994635582,50.9183654785156,51,0,0.579999983310699,NA,0,1,NA,NA,NA,0
82311,6664,Supply+Demand,Utah,53.2000007629395,25,3,0.400000005960464,0.333333343267441,2,2,2,4,2,3,4,4,5,1,43,3,5,4,63,5,1,24,0.239999994635582,56.5641021728516,56,0,0.555555582046509,NA,0,1,NA,NA,NA,0
82353,7671,Supply,Utah,50.4230766296387,54,3,0.47826087474823,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0.25,56.0533332824707,90,1,0.488636374473572,0,0,1,NA,NA,NA,0
71337,773,Supply+Demand,Summit,51.7999992370605,5,1,0.400000005960464,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,0.280000001192093,54.1333351135254,18,0,0.5,NA,0,1,NA,NA,NA,0
71079,2227,Control,Summit,62.3076934814453,13,1,0.333333343267441,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,36,0.360000014305115,58,16,1,0.333333343267441,1,0,1,NA,NA,NA,0
71550,9876,Control,Summit,54.5999984741211,7,1,0.600000023841858,0,1,4,4,NA,NA,3,3,1,3,2,NA,7,NA,NA,NA,NA,1,35,0.349999994039536,59.3636360168457,14,3,0.384615391492844,0.333333343267441,1,1,NA,NA,NA,0
95829,7984,Control,Weber,53.1590919494629,45,2,0.395348846912384,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,0.579999983310699,52.8101272583008,80,3,0.449999988079071,0,0,1,NA,NA,NA,0
95893,7873,Supply+Demand,Weber,51.769229888916,15,2,0.461538463830948,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,0.579999983310699,54.6909103393555,64,2,0.492063492536545,0.5,0,1,NA,NA,NA,0
95942,449,Control,Weber,47.0833320617676,13,1,0.666666686534882,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,0.589999973773956,54.9333343505859,31,1,0.517241358757019,0,0,1,NA,NA,NA,0
95990,9446,Control,Weber,52.6153831481934,13,3,0.333333343267441,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,0.560000002384186,52.2253532409668,74,3,0.579710125923157,0,0,1,NA,NA,NA,0
96008,6514,Control,Weber,58.5675659179688,39,3,0.361111104488373,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,0.589999973773956,60.1384620666504,68,3,0.454545468091965,0.333333343267441,0,1,NA,NA,NA,0
96020,5807,Demand,Weber,52.1428565979004,30,3,0.444444447755814,0.333333343267441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,0.579999983310699,59.0714302062988,151,3,0.430555552244186,0,0,1,NA,NA,NA,0
96031,4335,Control,Weber,55.2040824890137,55,2,0.61904764175415,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,0.579999983310699,59.1818199157715,104,2,0.555555582046509,0,0,1,NA,NA,NA,0
96077,1434,Supply,Weber,56.9523811340332,42,2,0.439024388790131,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,0.579999983310699,59.1016960144043,64,2,0.451612889766693,0,1,1,NA,NA,NA,0
96123,6689,Supply+Demand,Weber,49.235294342041,35,3,0.3125,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,0.569999992847443,52.4772720336914,100,3,0.474747478961945,0.333333343267441,0,1,NA,NA,NA,0
96181,8167,Control,Weber,32.5,2,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,0.569999992847443,61.3333320617676,9,1,0.666666686534882,1,0,1,NA,NA,NA,0
11912,494,Control,Box Elder,60.1500015258789,20,1,0.588235318660736,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1,57.6333351135254,33,1,0.580645143985748,0,0,1,NA,NA,NA,0
11920,9677,Supply,Box Elder,55.0909080505371,12,0,0.444444447755814,NA,1,2,2,3,1,3,4,4,4,1,50,3,5,5,70,6,1,107,1.07000005245209,54.5769233703613,29,1,0.517241358757019,0,0,1,NA,NA,NA,0
82369,8996,Control,Utah,46.6129035949707,33,2,0.5,0,1,3,4,NA,NA,4,4,3,3,1,60,3,6,3,80,6,1,36,0.360000014305115,47.5833320617676,37,0,0.555555582046509,NA,0,1,NA,NA,NA,0
82382,5688,Supply,Utah,45.7142868041992,45,2,0.473684221506119,0.5,1,2,2,2,2,3,4,3,3,1,19,3,5,8,39,3,1,36,0.360000014305115,41.1136360168457,60,0,0.534482777118683,NA,0,1,NA,NA,NA,0
82416,4207,Demand,Utah,41.5555572509766,47,4,0.511627912521362,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,37,0.370000004768372,44.5135116577148,55,1,0.538461565971375,0,0,1,NA,NA,NA,0
82428,4958,Supply+Demand,Utah,47.0606079101562,36,2,0.387096762657166,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0.330000013113022,44.3859634399414,69,0,0.444444447755814,NA,1,1,3,0,0,1
82459,2678,Supply,Utah,48.1346168518066,53,3,0.466666668653488,0.333333343267441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0.340000003576279,58.560001373291,26,1,0.52173912525177,0,1,1,5,3,3,1
82463,6311,Supply+Demand,Utah,55.0400009155273,27,1,0.454545468091965,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0.330000013113022,50.2962951660156,98,0,0.460674166679382,NA,0,1,NA,NA,NA,0
82471,1001,Control,Utah,37.1739120483398,25,4,0.428571432828903,0,1,3,3,NA,NA,3,3,2,3,1,38,3,5,6,58,5,1,33,0.330000013113022,33.1612892150879,60,4,0.431372553110123,0.25,0,1,NA,NA,NA,0
82629,8664,Supply+Demand,Utah,53.6666679382324,6,1,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,0.319999992847443,22.238094329834,56,0,0.566037714481354,NA,0,1,NA,NA,NA,0
82640,9733,Demand,Utah,45.9166679382324,16,3,0.600000023841858,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0.340000003576279,37.0357131958008,125,0,0.487179487943649,NA,0,1,NA,NA,NA,0
82705,210,Control,Utah,30.75,11,2,0.428571432828903,0.5,1,3,3,NA,NA,5,5,1,1,1,18,3,5,6,38,3,1,33,0.330000013113022,42.961540222168,50,0,0.47826087474823,NA,0,1,NA,NA,NA,0
82722,7939,Control,Utah,59.5,10,2,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0.330000013113022,52.421688079834,90,3,0.431818187236786,0.666666686534882,1,1,NA,NA,NA,0
82779,792,Supply+Demand,Utah,43,22,3,0.368421047925949,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,0.349999994039536,55.1621627807617,60,0,0.40350878238678,NA,0,1,5,1,1,1
82812,6442,Supply,Utah,56.4634132385254,44,3,0.447368413209915,0.666666686534882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,0.310000002384186,65.0103073120117,108,0,0.62135922908783,NA,0,1,NA,NA,NA,0
82820,1287,Supply,Utah,47.4444427490234,27,2,0.5,1,1,NA,NA,NA,NA,3,5,2,2,2,43,3,5,6,63,5,1,33,0.330000013113022,49.2000007629395,8,0,0.25,NA,1,1,4,2,2,1
82831,6647,Supply+Demand,Utah,62.3139533996582,87,4,0.512195110321045,0.25,4,NA,NA,NA,NA,NA,NA,NA,NA,1,34,7,NA,NA,54,4,1,31,0.310000002384186,71.3669738769531,117,0,0.504424750804901,NA,0,1,NA,NA,NA,0
82849,8818,Supply,Utah,57.6351356506348,76,3,0.557142853736877,0.333333343267441,3,NA,NA,NA,NA,5,4,4,2,1,41,3,5,6,61,5,1,31,0.310000002384186,61.3636360168457,161,0,0.545454561710358,NA,0,1,NA,NA,NA,0
82934,7216,Demand,Utah,52.8771934509277,60,3,0.452830195426941,0.666666686534882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0.330000013113022,53.4821434020996,73,0,0.49295774102211,NA,0,1,4,3,2,1
82952,3197,Demand,Utah,52.4523811340332,44,4,0.425000011920929,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,0.319999992847443,NA,NA,NA,NA,NA,0,1,15,0,0,1
83069,3243,Control,Utah,50.6818199157715,22,2,0.555555582046509,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,0.28999999165535,48.8076934814453,59,0,0.534482777118683,NA,1,1,NA,NA,NA,0
83122,3749,Demand,Utah,48.0681800842285,45,3,0.512195110321045,0.666666686534882,1,3,1,NA,2,2,3,3,5,2,34,6,5,8,54,4,1,31,0.310000002384186,50.0277786254883,91,0,0.569767415523529,NA,1,1,NA,NA,NA,0
83167,1196,Control,Utah,46.5999984741211,6,0,0.600000023841858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0.330000013113022,49.875,40,0,0.631578922271729,NA,0,1,3,0,0,1
83216,1318,Supply+Demand,Utah,41.5999984741211,6,1,0.400000005960464,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
83237,3985,Demand,Utah,45.3076934814453,15,2,0.5,0.5,3,NA,NA,NA,NA,3,4,1,2,1,22,3,5,4,42,3,1,32,0.319999992847443,48.9375,32,0,0.5,NA,0,1,NA,NA,NA,0
83341,351,Supply+Demand,Utah,48.7142868041992,22,3,0.473684221506119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,0.319999992847443,52.056339263916,87,0,0.530864179134369,NA,1,1,NA,NA,NA,0
83360,8050,Demand,Utah,59.0512809753418,41,3,0.416666656732559,0.333333343267441,1,3,1,NA,2,3,4,1,3,1,42,3,5,6,62,5,1,30,0.300000011920929,55.2809906005859,136,0,0.550387620925903,NA,0,1,NA,NA,NA,0
83450,2003,Demand,Utah,53.9032249450684,33,2,0.392857134342194,0,1,2,2,3,2,4,4,3,5,1,36,3,5,5,56,5,1,32,0.319999992847443,61.875,90,0,0.524999976158142,NA,0,1,NA,NA,NA,0
83466,743,Supply,Utah,53.4000015258789,62,4,0.454545468091965,0.333333343267441,1,2,1,NA,2,3,4,1,1,1,37,7,5,7,57,5,1,31,0.310000002384186,57.9758071899414,159,0,0.472972959280014,NA,0,1,NA,NA,NA,0
83478,5339,Demand,Utah,51.0750007629395,40,2,0.486486494541168,0.5,1,3,1,NA,2,1,3,3,3,1,51,3,5,3,71,6,1,31,0.310000002384186,51.764705657959,43,0,0.60526317358017,NA,0,1,NA,NA,NA,0
83506,5097,Supply+Demand,Utah,33.4444427490234,9,2,0,0,3,NA,NA,NA,NA,4,4,2,3,1,16,3,5,4,36,3,1,32,0.319999992847443,31.7222213745117,48,0,0.446808516979218,NA,0,1,NA,NA,NA,0
83599,8656,Supply+Demand,Utah,62.375,43,3,0.457142859697342,0.666666686534882,1,2,2,4,2,3,4,2,3,2,30,7,5,NA,50,4,1,33,0.330000013113022,60.875,90,0,0.523255825042725,NA,1,1,NA,NA,NA,0
83612,6562,Demand,Utah,50.59375,32,2,0.375,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0.300000011920929,60.6168823242188,202,1,0.561224460601807,1,0,1,NA,NA,NA,0
83654,2252,Demand,Utah,57.1764717102051,17,2,0.411764711141586,0,1,4,4,NA,NA,3,4,2,5,1,41,3,5,4,61,5,1,38,0.379999995231628,63.5750007629395,60,0,0.550000011920929,NA,0,1,NA,NA,NA,0
